"Nombre_archivo_neris","Procedencia","Biosample","type","type2","Organization","PublicationDate","Isolation_source","Collection_date_ORG","Lat","Lon","City","Country","Continent","Bioproject","Collection_year","Collection_month","Collection_day"
"GCF_008119845.1",NA,"SAMN09204110","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120045.1",NA,"SAMN09204094","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120075.1",NA,"SAMN09204093","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120115.1",NA,"SAMN09204086","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120205.1",NA,"SAMN09204083","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120365.1",NA,"SAMN09204076","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120585.1",NA,"SAMN09204064","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120605.1",NA,"SAMN09204065","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120615.1",NA,"SAMN09204063","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120645.1",NA,"SAMN09204062","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120665.1",NA,"SAMN09204061","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120675.1",NA,"SAMN09204060","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120705.1",NA,"SAMN09204059","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120725.1",NA,"SAMN09204058","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120755.1",NA,"SAMN09204057","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120765.1",NA,"SAMN09204056","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008120775.1",NA,"SAMN09204055","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008121015.1",NA,"SAMN09981252","NCBI","BD","Washington University in St. Louis","2019/08/27","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008121515.1",NA,"SAMN12588286","NCBI","BD","University of Pittsburgh","2019/08/16","Human",2016-01-01,"40.4406248","-79.9958864"," Pittsburgh, Pennsylvania","USA","Americas","PRJNA529592",2016,1,1
"GCF_008122285.1",NA,"SAMN11998170","NCBI","BD","National Yang-Ming University","2019/08/30","Human",2015-11-11,"23.69781","120.960515",NA,"Taiwan","Asia",NA,2015,11,11
"GCF_008123385.1",NA,"SAMN12608410","NCBI","BD","Universidad de Concepcion","2019/08/20","Human",2012-01-01,"-38.7383905","-72.5904598","Temuco","Chile","Americas",NA,2012,1,1
"GCF_008245285.1",NA,"SAMN12628210","NCBI","BD","University of Florida","2019/08/23","Human",2019-07-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA561760",2019,7,1
"GCF_008245305.1",NA,"SAMN12628222","NCBI","BD","University of Florida","2019/08/23","Human",2019-07-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA561760",2019,7,1
"GCF_008274165.1",NA,"SAMN11878536","NCBI","BD","SRCAMB","2019/06/03","Human",2014-03-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2014,3,1
"GCF_008274175.1",NA,"SAMN11878531","NCBI","BD","SRCAMB","2019/06/03","Human",2015-10-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2015,10,1
"GCF_008274195.1",NA,"SAMN11878529","NCBI","BD","SRCAMB","2019/06/03","Human",2013-04-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2013,4,1
"GCF_008274275.1",NA,"SAMN11878532","NCBI","BD","SRCAMB","2019/06/03","Human",2014-03-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2014,3,1
"GCF_008320705.1",NA,"SAMN11264881","NCBI","BD","Southwest Medical University","2019/09/08","Human",2018-11-01,"30.6508899","104.07572","Sichuan","China","Asia","PRJNA529337",2018,11,1
"GCF_008364355.1",NA,"SAMN12560211","NCBI","BD","Max Rubner-Institut","2019/08/12","Food",2015-05-02,"51.165691","10.451526",NA,"Germany","Europe","PRJNA559804",2015,5,2
"GCF_008369685.1",NA,"SAMN10986063","NCBI","BD","klebsiella pneumoniae","2019/09/13","Human",2013-01-01,"29.5656843","106.5511838"," Chongqing","China","Asia","PRJNA523673",2013,1,1
"GCF_008373035.2",NA,"SAMN11602134","NCBI","BD","Lishui Hospital, Zhejiang University School of Medicine","2019/09/15","Human",2011-10-06,"35.86166","104.195397",NA,"China","Asia",NA,2011,10,6
"GCF_008374095.1",NA,"SAMN12676103","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374115.1",NA,"SAMN12676099","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374125.1",NA,"SAMN12676100","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374135.1",NA,"SAMN12676101","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374145.1",NA,"SAMN12676102","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374195.1",NA,"SAMN12676098","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374205.1",NA,"SAMN12676097","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374235.1",NA,"SAMN12676095","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374245.1",NA,"SAMN12676096","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374255.1",NA,"SAMN12676094","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374295.1",NA,"SAMN12676093","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374305.1",NA,"SAMN12676092","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374335.1",NA,"SAMN12676091","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374345.1",NA,"SAMN12676089","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374365.1",NA,"SAMN12676088","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374385.1",NA,"SAMN12676087","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374405.1",NA,"SAMN12676086","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374425.1",NA,"SAMN12676085","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374455.1",NA,"SAMN12676083","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374465.1",NA,"SAMN12676084","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374475.1",NA,"SAMN12676090","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374515.1",NA,"SAMN12676082","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374535.1",NA,"SAMN12676081","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374555.1",NA,"SAMN12676079","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374565.1",NA,"SAMN12676078","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374575.1",NA,"SAMN12676080","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374585.1",NA,"SAMN12676076","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374625.1",NA,"SAMN12676077","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374655.1",NA,"SAMN12676074","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374665.1",NA,"SAMN12676073","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374675.1",NA,"SAMN12676072","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374715.1",NA,"SAMN12676071","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374725.1",NA,"SAMN12676070","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374755.1",NA,"SAMN12676069","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374765.1",NA,"SAMN12676066","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374795.1",NA,"SAMN12676065","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374805.1",NA,"SAMN12676068","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374815.1",NA,"SAMN12676063","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374835.1",NA,"SAMN12676064","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374875.1",NA,"SAMN12676067","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374895.1",NA,"SAMN12676062","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374905.1",NA,"SAMN12676060","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374915.1",NA,"SAMN12676061","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374935.1",NA,"SAMN12676059","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374965.1",NA,"SAMN12676058","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008374995.1",NA,"SAMN12676057","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375015.1",NA,"SAMN12676056","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375035.1",NA,"SAMN12676053","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375045.1",NA,"SAMN12676054","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375095.1",NA,"SAMN12676052","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375105.1",NA,"SAMN12676050","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375115.1",NA,"SAMN12676051","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375145.1",NA,"SAMN12676049","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375165.1",NA,"SAMN12676048","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375195.1",NA,"SAMN12676047","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375205.1",NA,"SAMN12676045","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375215.1",NA,"SAMN12676044","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375235.1",NA,"SAMN12676043","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375255.1",NA,"SAMN12676042","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008375295.1",NA,"SAMN12676041","NCBI","BD","Faculte de Medecine, Universite Paris-Sud","2019/09/03","Human",2018-01-01,"46.227638","2.213749",NA,"France","Europe","PRJNA563544",2018,1,1
"GCF_008572715.1",NA,"SAMN12419081","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572725.1",NA,"SAMN12419080","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572735.1",NA,"SAMN12419083","NCBI","BD","National University of Singapore","2019/09/21","Human",2014-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2014,1,1
"GCF_008572745.1",NA,"SAMN12419079","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572755.1",NA,"SAMN12419082","NCBI","BD","National University of Singapore","2019/09/21","Human",2014-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2014,1,1
"GCF_008572815.1",NA,"SAMN12419077","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572825.1",NA,"SAMN12419075","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572835.1",NA,"SAMN12419076","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572845.1",NA,"SAMN12419078","NCBI","BD","National University of Singapore","2019/09/21","Human",2013-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2013,1,1
"GCF_008572855.1",NA,"SAMN12419074","NCBI","BD","National University of Singapore","2019/09/21","Human",2015-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2015,1,1
"GCF_008572915.1",NA,"SAMN12419073","NCBI","BD","National University of Singapore","2019/09/21","Human",2014-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2014,1,1
"GCF_008572935.1",NA,"SAMN12419071","NCBI","BD","National University of Singapore","2019/09/21","Human",2014-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2014,1,1
"GCF_008572945.1",NA,"SAMN12419069","NCBI","BD","National University of Singapore","2019/09/21","Human",2014-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2014,1,1
"GCF_008572955.1",NA,"SAMN12419072","NCBI","BD","National University of Singapore","2019/09/21","Human",2014-01-01,"1.352083","103.819836",NA,"Singapore","Asia","PRJNA557813",2014,1,1
